,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,current_record,opp_record,goals_for,opp_goals_for,goals_against,opp_goals_against,rpi,goals,points,current_team_possession,current_team_yellow_cards,current_team_goal_attempts,current_team_dangerous_attacks,current_team_sec_half_goals,current_team_saves,current_team_corner_kicks,current_team_ball_safe,current_team_first_half_goals,current_team_shots_on_target,current_team_attacks,current_team_goal_attempts_allowed,current_team_goal_kicks,current_team_shots_total,opp_team_possession,opp_team_yellow_cards,opp_team_goal_attempts,opp_team_dangerous_attacks,opp_team_sec_half_goals,opp_team_saves,opp_team_corner_kicks,opp_team_ball_safe,opp_team_first_half_goals,opp_team_shots_on_target,opp_team_attacks,opp_team_goal_attempts_allowed,opp_team_goal_kicks,opp_team_shots_total,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
23,59.0,64,SC Freiburg,61.0,1899 Hoffenheim,2016-10-15 13:30:00,7,3.0,0,4-1-3-2,0.3333333333333333,0.8333333333333334,2,4,6,2,0.49038461538461536,0,0,144.0,8.0,23.0,120.0,1,5.0,18.0,239.0,1,14.0,264.0,30.0,29.0,23.0,156.0,5.0,38.0,137.0,0,19.0,10.0,344.0,4,14.0,333.0,36.0,31.0,38.0,0.0,0.0,0.66666,0.0
24,58.0,65,Hamburger SV,66.0,Monchengladbach,2016-10-15 13:30:00,7,3.0,0,4-2-3-1,0.0,0.6666666666666666,0,6,7,5,0.46787054409005635,0,0,137.0,13.0,19.0,120.0,0,14.0,14.0,244.0,0,5.0,262.0,30.0,23.0,19.0,174.0,,21.0,135.0,1,10.0,16.0,296.0,5,14.0,307.0,23.0,20.0,21.0,0.0,1.0,0.33333,0.66666
25,58.0,66,Monchengladbach,65.0,Hamburger SV,2016-10-15 13:30:00,7,3.0,1,3-5-2,0.6666666666666666,0.0,6,0,5,7,0.5270833333333333,0,0,174.0,,21.0,135.0,1,10.0,16.0,296.0,5,14.0,307.0,23.0,20.0,21.0,137.0,13.0,19.0,120.0,0,14.0,14.0,244.0,0,5.0,262.0,30.0,23.0,19.0,0.33333,0.66666,0.66666,0.33333
26,55.0,67,Borussia Dortmund,63.0,Hertha BSC,2016-10-14 18:30:00,7,3.0,1,4-1-4-1,0.6666666666666666,0.8076923076923077,9,7,3,3,0.6607142857142857,0,0,199.0,3.0,42.0,207.0,7,9.0,36.0,264.0,2,24.0,342.0,21.0,13.0,42.0,152.0,5.0,21.0,115.0,5,6.0,12.0,297.0,2,10.0,319.0,22.0,25.0,21.0,1.0,1.0,1.0,0.0
27,57.0,68,FC Augsburg,62.0,FC Schalke 04,2016-10-15 13:30:00,7,3.0,1,4-2-3-1,0.28571428571428575,0.3333333333333333,3,5,5,4,0.5619588744588745,0,0,150.0,6.0,25.0,144.0,2,10.0,8.0,299.0,1,12.0,297.0,26.0,23.0,25.0,144.0,,28.0,142.0,4,4.0,15.0,303.0,1,17.0,326.0,23.0,26.0,28.0,0.33333,0.33333,1.0,0.66666
28,60.0,69,Eintracht Frankfurt,76.0,Bayern Munich,2016-10-15 13:30:00,7,3.0,1,4-1-3-2,0.5,0.8333333333333334,5,5,5,2,0.4423076923076923,0,0,142.0,10.0,28.0,119.0,3,4.0,9.0,319.0,2,13.0,331.0,15.0,17.0,28.0,191.0,5.0,38.0,213.0,3,6.0,20.0,289.0,2,16.0,339.0,20.0,17.0,38.0,0.66666,0.0,0.0,1.0
29,61.0,70,Werder Bremen,71.0,Bayer Leverkusen,2016-10-15 16:30:00,7,3.0,1,4-1-4-1,0.5,0.7142857142857143,5,6,7,4,0.33974358974358976,0,0,138.0,5.0,30.0,123.0,5,6.0,20.0,249.0,0,16.0,254.0,23.0,20.0,30.0,158.0,7.0,24.0,166.0,4,12.0,5.0,297.0,2,15.0,327.0,28.0,24.0,24.0,1.0,1.0,0.0,1.0
30,61.0,71,Bayer Leverkusen,70.0,Werder Bremen,2016-10-15 16:30:00,7,3.0,0,4-4-2,0.7142857142857143,0.5,6,5,4,7,0.6176739926739927,0,0,158.0,7.0,24.0,166.0,4,12.0,5.0,297.0,2,15.0,327.0,28.0,24.0,24.0,138.0,5.0,30.0,123.0,5,6.0,20.0,249.0,0,16.0,254.0,23.0,20.0,30.0,0.66666,0.0,1.0,0.0
31,56.0,72,FC Ingolstadt,78.0,1 FC Cologne,2016-10-15 13:30:00,7,3.0,0,4-3-3,0.0,0.6428571428571429,2,5,7,2,0.47291666666666676,0,0,131.0,6.0,26.0,157.0,1,10.0,16.0,285.0,1,13.0,329.0,31.0,17.0,26.0,134.0,4.0,18.0,125.0,1,10.0,8.0,270.0,4,7.0,267.0,41.0,38.0,18.0,0.0,1.0,0.33333,1.0
32,62.0,73,1 FSV Mainz 05,77.0,SV Darmstadt 98,2016-10-16 13:30:00,7,3.0,1,4-2-3-1,0.5,0.1923076923076923,5,2,4,9,0.4563492063492064,0,0,129.0,,24.0,134.0,2,7.0,16.0,261.0,3,13.0,261.0,24.0,27.0,24.0,122.0,9.0,14.0,91.0,1,18.0,12.0,220.0,1,3.0,208.0,41.0,38.0,14.0,0.33333,0.66666,0.33333,0.0
