,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,goals_for,opp_goals_allowed,goal_efficiency,opp_defensive_goal_efficiency,ratio_of_attacks,opp_ratio_of_attacks,ratio_ball_safe_to_dangerous_attacks,opp_ratio_ball_safe_to_dangerous_attacks,goals,points
394,438.0,36,New England Revolution,35.0,Orlando City SC,2016-07-31 23:30:00,21,3.0,0,4-2-3-1,2,4,-83.1111111111,-59.1111111111,-7456.0,-5857.33333333,3557.33333333,787.111111111,1.0,0.0
395,444.0,36,New England Revolution,34.0,Toronto FC,2016-08-06 23:30:00,22,3.0,0,4-2-3-1,1,3,-74.1111111111,-60.4444444444,-7344.0,-5218.33333333,2941.0,1786.66666667,1.0,0.0
396,453.0,36,New England Revolution,25.0,Philadelphia Union,2016-08-13 23:30:00,23,3.0,1,4-2-3-1,2,6,-45.0,-70.7777777778,-5225.44444444,-6816.0,893.444444444,744.0,0.0,0.0
397,464.0,36,New England Revolution,39.0,Columbus Crew,2016-08-20 23:30:00,24,3.0,1,4-2-3-1,2,7,-71.1111111111,-79.4444444444,-5319.11111111,-4755.44444444,330.666666667,-689.0,0.0,0.0
398,475.0,36,New England Revolution,32.0,San Jose Earthquakes,2016-08-25 02:30:00,25,3.0,0,4-2-3-1,1,3,-99.0,-55.0,-4127.22222222,-3849.22222222,424.888888889,-1692.44444444,0.0,1.0
399,483.0,36,New England Revolution,31.0,NY Red Bulls,2016-08-28 18:30:00,25,3.0,0,4-2-3-1,1,5,-99.0,-119.0,-4127.22222222,-6532.0,424.888888889,187.0,0.0,0.0
400,488.0,36,New England Revolution,22.0,Colorado Rapids,2016-09-03 23:30:00,26,3.0,1,4-2-3-1,0,3,-113.777777778,-49.7777777778,-6721.33333333,-4759.66666667,1217.77777778,276.111111111,2.0,3.0
401,877.0,36,New England Revolution,24.0,New York City FC,2016-09-11 00:00:00,26,3.0,1,4-2-3-1,0,5,-113.777777778,-28.7777777778,-6721.33333333,-7791.66666667,1217.77777778,1748.44444444,3.0,3.0
402,889.0,36,New England Revolution,29.0,Montreal Impact,2016-09-17 23:30:00,27,3.0,0,4-3-1-2,5,5,-127.111111111,-81.7777777778,-13127.1111111,-8448.0,4773.33333333,1619.44444444,3.0,3.0
403,257.0,37,Seattle Sounders,29.0,Montreal Impact,2016-04-03 02:00:00,5,3.0,1,4-3-3,2,4,-60.0,-97.7777777778,-5540.11111111,-9370.55555556,529.0,3582.22222222,1.0,3.0
404,267.0,37,Seattle Sounders,38.0,Houston Dynamo,2016-04-10 20:00:00,6,3.0,0,4-2-3-1,3,5,-60.4444444444,-28.7777777778,-6618.66666667,-6755.44444444,1408.11111111,-240.0,1.0,1.0
405,278.0,37,Seattle Sounders,25.0,Philadelphia Union,2016-04-17 02:00:00,7,3.0,1,4-3-3,3,2,-127.111111111,-71.1111111111,-7598.33333333,-8360.0,3023.66666667,-813.333333333,2.0,3.0
406,287.0,37,Seattle Sounders,22.0,Colorado Rapids,2016-04-24 01:00:00,8,3.0,0,4-3-3,4,3,-120.111111111,-104.777777778,-7031.11111111,-8913.66666667,1271.11111111,4228.33333333,1.0,0.0
407,298.0,37,Seattle Sounders,39.0,Columbus Crew,2016-04-30 20:00:00,9,3.0,1,4-3-3,4,4,-136.111111111,-42.7777777778,-5559.11111111,-6837.44444444,591.111111111,370.666666667,1.0,3.0
408,311.0,37,Seattle Sounders,32.0,San Jose Earthquakes,2016-05-08 02:00:00,10,3.0,1,4-3-3,4,4,-128.0,-59.1111111111,-5600.0,-11042.6666667,1044.0,3709.33333333,2.0,3.0
409,324.0,37,Seattle Sounders,21.0,FC Dallas,2016-05-15 01:00:00,11,3.0,0,4-3-3,4,8,-84.0,-64.4444444444,-6020.0,-6968.0,1587.0,2205.0,0.0,0.0
410,337.0,37,Seattle Sounders,22.0,Colorado Rapids,2016-05-22 02:00:00,12,3.0,1,4-3-3,3,1,-72.0,-63.0,-7884.0,-6069.66666667,1879.11111111,539.0,0.0,0.0
411,344.0,37,Seattle Sounders,36.0,New England Revolution,2016-05-28 23:30:00,13,3.0,0,4-3-3,2,8,-52.25,-26.25,-8798.0,-8058.0,648.0,1119.25,1.0,0.0
412,352.0,37,Seattle Sounders,33.0,DC United,2016-06-02 00:00:00,14,3.0,0,4-3-3,1,1,-48.0,-575.0,-12288.0,-8976.0,1255.0,7455.0,2.0,3.0
413,366.0,37,Seattle Sounders,31.0,NY Red Bulls,2016-06-19 23:30:00,15,3.0,0,4-3-3,3,0,-91.0,-70.1855379189,-5453.0,-7248.63002646,-2632.0,1053.6218254,0.0,0.0
414,370.0,37,Seattle Sounders,24.0,New York City FC,2016-06-25 21:00:00,16,3.0,1,4-3-3,3,7,-123.25,-95.0,-6626.25,-8747.25,-1885.75,0.0,0.0,0.0
415,382.0,37,Seattle Sounders,34.0,Toronto FC,2016-07-02 23:30:00,17,3.0,0,4-3-3,2,6,-102.777777778,-133.0,-5791.66666667,-4653.0,-675.888888889,428.75,1.0,1.0
416,405.0,37,Seattle Sounders,21.0,FC Dallas,2016-07-14 02:30:00,19,3.0,1,4-3-3,1,0,-68.4444444444,-75.1111111111,-5110.11111111,-6816.33333333,-769.888888889,1108.0,5.0,3.0
417,413.0,37,Seattle Sounders,30.0,Portland Timbers,2016-07-17 19:00:00,19,3.0,0,4-3-3,1,2,-68.4444444444,-109.777777778,-5110.11111111,-10011.1111111,-769.888888889,3477.33333333,1.0,0.0
418,432.0,37,Seattle Sounders,26.0,LA Galaxy,2016-07-31 20:00:00,21,3.0,1,4-3-3,7,1,-15.0,-105.777777778,-4911.66666667,-8246.33333333,-295.0,786.666666667,1.0,1.0
419,448.0,37,Seattle Sounders,35.0,Orlando City SC,2016-08-07 23:00:00,22,3.0,0,4-2-3-1,7,5,-72.0,-50.1111111111,-7108.11111111,-7344.0,2069.33333333,2941.0,3.0,3.0
420,459.0,37,Seattle Sounders,23.0,Real Salt Lake,2016-08-14 23:00:00,23,3.0,1,4-2-3-1,5,3,-81.7777777778,-40.0,-8783.44444444,-5231.66666667,2528.33333333,-1142.22222222,2.0,3.0
421,469.0,37,Seattle Sounders,30.0,Portland Timbers,2016-08-22 01:30:00,24,3.0,1,4-2-3-1,6,3,-85.0,-84.4444444444,-8410.66666667,-6564.44444444,2711.11111111,733.333333333,3.0,3.0
422,474.0,37,Seattle Sounders,38.0,Houston Dynamo,2016-08-25 01:00:00,25,3.0,0,4-2-3-1,8,3,-64.4444444444,-104.777777778,-6937.77777778,-6347.66666667,2594.33333333,2284.44444444,1.0,1.0
423,484.0,37,Seattle Sounders,30.0,Portland Timbers,2016-08-28 21:00:00,25,3.0,0,4-2-3-1,8,5,-64.4444444444,-103.444444444,-6937.77777778,-6937.77777778,2594.33333333,2594.33333333,2.0,0.0
424,880.0,37,Seattle Sounders,32.0,San Jose Earthquakes,2016-09-11 02:30:00,26,3.0,0,4-2-3-1,6,4,-33.4444444444,-105.0,-4451.88888889,-3925.88888889,1148.88888889,-2088.0,1.0,1.0
425,885.0,37,Seattle Sounders,28.0,Vancouver Whitecaps FC,2016-09-17 20:00:00,27,3.0,1,4-2-3-1,4,2,-9.0,-124.444444444,-4856.55555556,-5818.22222222,224.888888889,911.555555556,1.0,3.0
426,250.0,38,Houston Dynamo,28.0,Vancouver Whitecaps FC,2016-03-27 02:00:00,4,3.0,0,4-2-3-1,11,6,14.2222222222,-28.0,-4815.0,-5540.11111111,828.333333333,529.0,0.0,0.0
427,267.0,38,Houston Dynamo,37.0,Seattle Sounders,2016-04-10 20:00:00,6,3.0,1,4-2-3-1,8,4,-11.1111111111,-42.7777777778,-7034.33333333,-11481.3333333,1327.66666667,832.333333333,1.0,1.0
428,276.0,38,Houston Dynamo,26.0,LA Galaxy,2016-04-15 23:00:00,7,3.0,1,4-2-3-1,4,2,-97.7777777778,-60.0,-6378.33333333,-7011.55555556,1641.0,1719.0,1.0,0.0
429,286.0,38,Houston Dynamo,39.0,Columbus Crew,2016-04-23 23:30:00,8,3.0,0,4-2-3-1,2,5,-83.1111111111,-152.777777778,-7939.55555556,-10561.3333333,1520.55555556,1312.77777778,0.0,0.0
430,302.0,38,Houston Dynamo,23.0,Real Salt Lake,2016-05-01 01:30:00,9,3.0,0,4-1-4-1,2,5,-54.7777777778,-81.7777777778,-6837.44444444,-6576.11111111,370.666666667,2826.66666667,1.0,0.0
431,309.0,38,Houston Dynamo,27.0,Sporting Kansas City,2016-05-08 00:30:00,10,3.0,1,4-2-3-1,2,3,-49.7777777778,-55.0,-6871.66666667,-5964.0,-754.666666667,57.6666666667,2.0,3.0
432,318.0,38,Houston Dynamo,32.0,San Jose Earthquakes,2016-05-12 02:30:00,11,3.0,0,4-2-3-1,3,3,-66.1111111111,-91.0,-5681.77777778,-6020.0,-999.222222222,1587.0,1.0,0.0
433,325.0,38,Houston Dynamo,23.0,Real Salt Lake,2016-05-15 18:00:00,11,3.0,1,4-2-3-1,3,7,-66.1111111111,-44.4444444444,-5681.77777778,-4921.0,-999.222222222,931.222222222,1.0,3.0
434,332.0,38,Houston Dynamo,40.0,Chicago Fire,2016-05-21 21:00:00,12,3.0,0,4-2-3-1,4,5,-97.7777777778,-111.111111111,-6834.77777778,-7552.0,1257.77777778,4087.0,0.0,0.0
435,342.0,38,Houston Dynamo,28.0,Vancouver Whitecaps FC,2016-05-28 22:00:00,13,3.0,0,4-2-3-1,2,8,-106.25,-92.25,-6716.0,-10458.0,1116.0,2398.0,1.0,1.0
436,355.0,38,Houston Dynamo,21.0,FC Dallas,2016-06-03 01:00:00,14,3.0,0,4-3-3,2,2,-140.0,-140.0,-3472.0,-12627.0,1152.0,-2080.0,1.0,1.0
437,362.0,38,Houston Dynamo,33.0,DC United,2016-06-19 01:00:00,15,3.0,1,5-4-1,2,3,-45.0,-91.0,-4332.0,-5453.0,-1449.0,-2632.0,0.0,1.0
438,378.0,38,Houston Dynamo,30.0,Portland Timbers,2016-06-26 22:00:00,16,3.0,0,4-5-1,2,3,-86.25,-55.0,-6329.25,-7020.0,1204.0,93.25,2.0,0.0
439,383.0,38,Houston Dynamo,25.0,Philadelphia Union,2016-07-03 01:00:00,17,3.0,1,4-1-4-1,3,9,-112.0,-29.25,-6866.66666667,-6486.75,1204.44444444,1424.0,1.0,3.0
440,390.0,38,Houston Dynamo,35.0,Orlando City SC,2016-07-09 00:00:00,18,3.0,0,4-1-4-1,3,6,-135.0,-33.4444444444,-8158.33333333,-7181.66666667,2825.0,981.666666667,0.0,1.0
441,406.0,38,Houston Dynamo,26.0,LA Galaxy,2016-07-16 03:00:00,19,3.0,0,4-1-4-1,3,1,-135.0,-99.0,-7776.0,-7595.0,965.0,3008.0,0.0,0.0
442,439.0,38,Houston Dynamo,32.0,San Jose Earthquakes,2016-08-01 01:00:00,21,3.0,1,4-1-4-1,1,3,-105.777777778,-78.1111111111,-8246.33333333,-5847.55555556,786.666666667,974.222222222,1.0,1.0
443,443.0,38,Houston Dynamo,29.0,Montreal Impact,2016-08-06 23:30:00,22,3.0,0,4-1-4-1,1,5,-105.777777778,-68.4444444444,-7776.0,-5488.88888889,0.0,717.888888889,0.0,0.0
444,456.0,38,Houston Dynamo,34.0,Toronto FC,2016-08-14 01:00:00,23,3.0,1,4-1-4-1,1,1,-80.0,-48.0,-6879.11111111,-5225.44444444,318.333333333,893.444444444,1.0,1.0
445,460.0,38,Houston Dynamo,32.0,San Jose Earthquakes,2016-08-20 03:00:00,24,3.0,0,4-1-4-1,2,2,-89.4444444444,-45.0,-4406.11111111,-4601.77777778,-1012.0,-520.0,2.0,3.0
446,474.0,38,Houston Dynamo,37.0,Seattle Sounders,2016-08-25 01:00:00,25,3.0,1,4-2-3-1,3,3,-55.0,-84.4444444444,-3849.22222222,-5079.88888889,-1692.44444444,-768.444444444,1.0,1.0
447,481.0,38,Houston Dynamo,21.0,FC Dallas,2016-08-28 01:00:00,25,3.0,1,4-2-3-1,3,3,-55.0,-55.0,-3849.22222222,-3941.77777778,-1692.44444444,-901.0,1.0,0.0
448,874.0,38,Houston Dynamo,27.0,Sporting Kansas City,2016-09-10 00:00:00,26,3.0,0,4-1-4-1,4,4,-77.4444444444,-77.4444444444,-4875.0,-5951.88888889,718.666666667,1290.55555556,3.0,1.0
449,891.0,38,Houston Dynamo,23.0,Real Salt Lake,2016-09-18 01:30:00,27,3.0,0,4-1-4-1,5,5,-88.7777777778,-68.4444444444,-5034.66666667,-7298.33333333,575.666666667,1713.0,1.0,3.0
450,255.0,39,Columbus Crew,21.0,FC Dallas,2016-04-03 01:00:00,5,3.0,0,4-2-3-1,2,5,-165.0,-33.7777777778,-5098.33333333,-8647.11111111,2446.33333333,438.666666667,1.0,1.0
451,262.0,39,Columbus Crew,29.0,Montreal Impact,2016-04-09 20:00:00,6,3.0,0,4-2-3-1,2,3,-109.777777778,-60.4444444444,-6289.77777778,-6618.66666667,889.777777778,1408.11111111,0.0,0.0
452,275.0,39,Columbus Crew,24.0,New York City FC,2016-04-16 23:30:00,7,3.0,1,4-2-3-1,1,2,-80.0,-24.4444444444,-6968.0,-8309.33333333,1906.66666667,980.0,3.0,3.0
453,286.0,39,Columbus Crew,38.0,Houston Dynamo,2016-04-23 23:30:00,8,3.0,1,4-2-3-1,4,6,-65.0,-64.0,-7235.66666667,-7054.22222222,517.333333333,3072.0,1.0,3.0
454,298.0,39,Columbus Crew,37.0,Seattle Sounders,2016-04-30 20:00:00,9,3.0,0,4-2-3-1,4,5,-90.7777777778,-75.0,-7480.0,-6396.11111111,1248.0,764.111111111,0.0,0.0
455,308.0,39,Columbus Crew,29.0,Montreal Impact,2016-05-07 23:30:00,10,3.0,1,4-2-3-1,4,5,-84.0,-56.0,-6560.88888889,-5919.66666667,597.0,2128.0,4.0,1.0
456,323.0,39,Columbus Crew,22.0,Colorado Rapids,2016-05-14 23:30:00,11,3.0,1,4-2-3-1,5,3,-68.4444444444,-97.7777777778,-6409.0,-4928.0,732.111111111,1114.66666667,1.0,1.0
457,333.0,39,Columbus Crew,34.0,Toronto FC,2016-05-21 21:00:00,12,3.0,0,4-2-3-1,5,6,-39.0,-169.444444444,-6069.66666667,-6552.0,539.0,2173.88888889,0.0,1.0
458,345.0,39,Columbus Crew,23.0,Real Salt Lake,2016-05-28 23:30:00,13,3.0,1,4-2-3-1,5,3,-31.25,-187.0,-6116.0,-9690.0,-91.75,4692.0,4.0,3.0
459,351.0,39,Columbus Crew,25.0,Philadelphia Union,2016-06-01 23:00:00,14,3.0,0,4-2-3-1,5,3,0.0,-72.0,-4635.0,-4545.0,-765.0,0.0,2.0,0.0
460,361.0,39,Columbus Crew,29.0,Montreal Impact,2016-06-18 23:30:00,15,3.0,1,4-2-3-1,6,5,-13.0,25.0,-4455.0,-12367.0,332.0,231.0,0.0,1.0
461,373.0,39,Columbus Crew,31.0,NY Red Bulls,2016-06-25 23:30:00,16,3.0,1,4-2-3-1,6,0,-6.25,-132.25,-4446.75,-6626.25,-391.25,-1885.75,1.0,1.0
462,385.0,39,Columbus Crew,27.0,Sporting Kansas City,2016-07-03 23:00:00,17,3.0,0,4-2-3-1,3,2,-49.7777777778,-52.25,-6164.0,-6726.0,238.222222222,87.25,2.0,0.0
463,400.0,39,Columbus Crew,34.0,Toronto FC,2016-07-13 23:00:00,19,3.0,1,4-2-3-1,3,4,-44.7777777778,-53.4444444444,-6995.44444444,-5110.11111111,-1124.0,-769.888888889,1.0,1.0
464,407.0,39,Columbus Crew,33.0,DC United,2016-07-16 23:30:00,19,3.0,1,4-2-3-1,3,1,-44.7777777778,-74.1111111111,-6995.44444444,-5830.11111111,-1124.0,1322.66666667,1.0,1.0
465,437.0,39,Columbus Crew,34.0,Toronto FC,2016-07-31 23:30:00,21,3.0,0,4-2-3-1,4,4,-37.7777777778,-12.4444444444,-5888.0,-6519.11111111,-242.666666667,59.6666666667,0.0,0.0
466,454.0,39,Columbus Crew,24.0,New York City FC,2016-08-13 23:30:00,23,3.0,1,4-2-3-1,2,2,-65.4444444444,-83.1111111111,-5218.33333333,-5292.0,1786.66666667,-629.444444444,3.0,1.0
467,464.0,39,Columbus Crew,36.0,New England Revolution,2016-08-20 23:30:00,24,3.0,0,4-2-3-1,4,11,-65.0,27.5555555556,-6937.77777778,-5777.77777778,2257.0,1295.66666667,2.0,3.0
468,471.0,39,Columbus Crew,25.0,Philadelphia Union,2016-08-24 23:30:00,25,3.0,1,4-2-3-1,5,5,-88.7777777778,-50.1111111111,-5725.22222222,-3378.66666667,661.222222222,49.4444444444,1.0,0.0
469,479.0,39,Columbus Crew,32.0,San Jose Earthquakes,2016-08-27 23:30:00,25,3.0,1,4-2-3-1,5,3,-88.7777777778,-55.0,-5725.22222222,-3849.22222222,661.222222222,-1692.44444444,2.0,3.0
470,491.0,39,Columbus Crew,26.0,LA Galaxy,2016-09-04 02:30:00,26,3.0,0,4-2-3-1,5,3,-96.0,-55.0,-3925.88888889,-4137.77777778,-2088.0,-106.666666667,1.0,0.0
471,876.0,39,Columbus Crew,28.0,Vancouver Whitecaps FC,2016-09-10 23:30:00,26,3.0,1,4-2-3-1,5,4,-96.0,-59.1111111111,-3925.88888889,-12544.0,-2088.0,6631.55555556,1.0,0.0
472,888.0,39,Columbus Crew,35.0,Orlando City SC,2016-09-17 23:30:00,27,3.0,0,4-2-3-1,4,6,-112.444444444,-51.1111111111,-5818.22222222,-7552.11111111,911.555555556,-451.888888889,4.0,3.0
473,252.0,40,Chicago Fire,25.0,Philadelphia Union,2016-04-02 21:00:00,5,3.0,1,3-5-2,4,3,-37.7777777778,-44.7777777778,-4396.33333333,-10615.5555556,-1911.55555556,5280.0,1.0,3.0
474,268.0,40,Chicago Fire,24.0,New York City FC,2016-04-10 23:00:00,6,3.0,0,4-2-3-1,2,4,-36.1111111111,-37.7777777778,-6312.88888889,-12718.2222222,-695.444444444,5804.88888889,0.0,1.0
475,273.0,40,Chicago Fire,29.0,Montreal Impact,2016-04-16 21:00:00,7,3.0,1,4-2-3-1,1,3,-27.4444444444,-72.0,-8309.33333333,-6968.0,980.0,1906.66666667,1.0,0.0
476,300.0,40,Chicago Fire,33.0,DC United,2016-04-30 21:00:00,9,3.0,1,4-4-1-1,2,1,-28.1111111111,-176.777777778,-8632.0,-8816.0,1232.0,3466.66666667,1.0,1.0
477,317.0,40,Chicago Fire,28.0,Vancouver Whitecaps FC,2016-05-12 02:00:00,11,3.0,0,4-4-2,2,5,-17.7777777778,-39.0,-9018.66666667,-7649.66666667,0.0,-331.666666667,1.0,0.0
478,322.0,40,Chicago Fire,36.0,New England Revolution,2016-05-14 23:30:00,11,3.0,0,4-4-2,2,7,-17.7777777778,-44.4444444444,-9018.66666667,-6409.0,0.0,-417.666666667,0.0,0.0
479,329.0,40,Chicago Fire,31.0,NY Red Bulls,2016-05-18 23:30:00,12,3.0,0,5-3-2,2,3,-36.1111111111,-49.7777777778,-6374.22222222,-11033.0,-1388.44444444,2366.33333333,0.0,0.0
480,332.0,40,Chicago Fire,38.0,Houston Dynamo,2016-05-21 21:00:00,12,3.0,1,5-3-2,2,3,-36.1111111111,-60.4444444444,-6374.22222222,-5176.88888889,-1388.44444444,108.888888889,1.0,3.0
481,347.0,40,Chicago Fire,30.0,Portland Timbers,2016-05-29 00:30:00,13,3.0,1,4-3-3,1,6,-15.0,-85.0,-4251.0,-6341.25,-2445.0,910.0,1.0,1.0
482,363.0,40,Chicago Fire,22.0,Colorado Rapids,2016-06-19 01:00:00,15,3.0,0,4-3-3,2,2,-69.3292197452,-192.0,-7281.6947983,-6615.0,1067.83213907,1740.0,1.0,0.0
483,367.0,40,Chicago Fire,25.0,Philadelphia Union,2016-06-22 23:00:00,16,3.0,0,4-2-3-1,3,6,0.0,-146.25,-3328.0,-7025.25,-2432.0,1290.25,3.0,0.0
484,379.0,40,Chicago Fire,32.0,San Jose Earthquakes,2016-07-02 00:00:00,17,3.0,1,5-3-2,5,4,-11.0,-53.4444444444,-4218.0,-8246.77777778,-1440.0,2282.77777778,1.0,3.0
485,402.0,40,Chicago Fire,27.0,Sporting Kansas City,2016-07-14 02:00:00,19,3.0,1,4-3-3,5,5,-33.7777777778,-56.0,-4907.22222222,-6157.88888889,-383.444444444,-3660.44444444,1.0,3.0
486,409.0,40,Chicago Fire,21.0,FC Dallas,2016-07-17 01:00:00,19,3.0,0,4-3-3,5,0,-33.7777777778,-75.1111111111,-4907.22222222,-6816.33333333,-383.444444444,1108.0,1.0,0.0
487,436.0,40,Chicago Fire,31.0,NY Red Bulls,2016-07-31 23:00:00,21,3.0,1,4-4-2,3,2,-44.7777777778,-71.1111111111,-6861.33333333,-5403.66666667,-240.888888889,-573.333333333,2.0,1.0
488,446.0,40,Chicago Fire,23.0,Real Salt Lake,2016-08-07 02:00:00,22,3.0,0,4-2-3-1,4,3,-16.1111111111,-49.7777777778,-6628.55555556,-5604.44444444,-1775.44444444,-232.0,1.0,0.0
489,458.0,40,Chicago Fire,35.0,Orlando City SC,2016-08-14 20:00:00,23,3.0,1,4-4-2,4,6,-33.0,-70.7777777778,-5231.66666667,-8783.44444444,-1142.22222222,2528.33333333,2.0,1.0
490,463.0,40,Chicago Fire,29.0,Montreal Impact,2016-08-20 23:30:00,24,3.0,0,4-4-2,5,4,-68.4444444444,-77.4444444444,-5708.33333333,-8362.66666667,469.333333333,2137.66666667,3.0,3.0
491,473.0,40,Chicago Fire,26.0,LA Galaxy,2016-08-25 00:30:00,25,3.0,1,4-2-3-1,6,4,-77.7777777778,-71.1111111111,-6718.33333333,-5489.33333333,1231.11111111,-1753.33333333,2.0,1.0
492,478.0,40,Chicago Fire,33.0,DC United,2016-08-27 23:00:00,25,3.0,0,4-2-3-1,6,4,-77.7777777778,-105.0,-6718.33333333,-7960.55555556,1231.11111111,1112.55555556,2.0,0.0
493,489.0,40,Chicago Fire,25.0,Philadelphia Union,2016-09-04 00:30:00,26,3.0,1,4-2-3-1,7,4,-64.7777777778,-59.1111111111,-7656.0,-6304.0,-191.0,758.333333333,3.0,3.0
494,878.0,40,Chicago Fire,34.0,Toronto FC,2016-09-11 00:30:00,26,3.0,1,4-2-3-1,7,3,-64.7777777778,-72.0,-7656.0,-8920.0,-191.0,885.444444444,1.0,0.0
495,884.0,40,Chicago Fire,33.0,DC United,2016-09-17 00:00:00,27,3.0,1,4-2-3-1,6,7,-51.1111111111,-57.7777777778,-5260.33333333,-7095.0,-735.222222222,2524.44444444,2.0,1.0
496,34.0,41,Southampton FC,43.0,Arsenal FC,2016-09-10 14:00:00,4,3.0,0,4-3-3,2,5,-132.111111111,-28.7777777778,-5964.44444444,-4817.88888889,908.444444444,-417.777777778,1.0,0.0
497,49.0,41,Southampton FC,45.0,Swansea City,2016-09-18 13:15:00,5,3.0,1,4-1-3-2,2,6,-109.777777778,-124.444444444,-7574.66666667,-5499.0,1879.11111111,2067.88888889,1.0,3.0
498,31.0,42,Manchester City,58.0,Manchester United,2016-09-10 11:30:00,4,3.0,0,4-3-3,9,1,-79.4444444444,-48.0,-11424.4444444,-7245.22222222,4359.44444444,-4064.44444444,2.0,3.0
499,43.0,42,Manchester City,55.0,Bournemouth AFC,2016-09-17 14:00:00,5,3.0,1,4-1-4-1,9,2,-88.0,-60.0,-11422.2222222,-4616.88888889,2207.22222222,-1636.44444444,4.0,3.0
500,34.0,43,Arsenal FC,41.0,Southampton FC,2016-09-10 14:00:00,4,3.0,1,4-2-3-1,6,4,-39.1111111111,-24.1111111111,-9514.66666667,-5485.33333333,1105.77777778,-456.888888889,2.0,3.0
501,44.0,43,Arsenal FC,50.0,Hull City,2016-09-17 14:00:00,5,3.0,0,4-2-3-1,5,2,-62.1111111111,-14.7777777778,-8892.44444444,-7120.0,992.444444444,0.0,4.0,3.0
502,40.0,44,Everton FC,60.0,Sunderland AFC,2016-09-12 19:00:00,4,3.0,0,3-4-3,4,5,-97.7777777778,-111.111111111,-11841.6666667,-5964.44444444,2985.66666667,908.444444444,3.0,3.0
503,46.0,44,Everton FC,51.0,Middlesbrough FC,2016-09-17 16:30:00,5,3.0,1,4-2-3-1,6,3,-124.444444444,-97.7777777778,-12133.3333333,-4398.33333333,3432.0,-235.555555556,3.0,3.0
504,39.0,45,Swansea City,48.0,Chelsea FC,2016-09-11 15:00:00,4,3.0,1,4-2-3-1,2,2,-156.444444444,-17.7777777778,-7268.44444444,-7045.22222222,833.444444444,364.0,2.0,1.0
505,49.0,45,Swansea City,41.0,Southampton FC,2016-09-18 13:15:00,5,3.0,0,4-3-3,3,5,-66.1111111111,-62.1111111111,-7531.0,-8892.44444444,1586.11111111,992.444444444,0.0,0.0
506,36.0,46,West Bromwich Albion,55.0,Bournemouth AFC,2016-09-10 14:00:00,4,3.0,0,4-2-3-1,2,5,-60.0,-88.7777777778,-7123.0,-5817.77777778,-911.555555556,1136.0,0.0,0.0
507,45.0,46,West Bromwich Albion,47.0,West Ham United,2016-09-17 14:00:00,5,3.0,1,4-2-3-1,1,7,-63.0,-32.0,-4616.88888889,-4485.0,-1636.44444444,0.0,4.0,3.0
508,33.0,47,West Ham United,57.0,Watford FC,2016-09-10 14:00:00,4,3.0,1,3-5-2,3,6,-31.1111111111,-39.1111111111,-7978.66666667,-9514.66666667,-1917.22222222,1105.77777778,2.0,0.0
509,45.0,47,West Ham United,46.0,West Bromwich Albion,2016-09-17 14:00:00,5,3.0,0,4-3-3,4,3,-59.1111111111,-44.7777777778,-8115.55555556,-5207.11111111,1365.0,-952.888888889,2.0,0.0
510,39.0,48,Chelsea FC,45.0,Swansea City,2016-09-11 15:00:00,4,3.0,0,4-1-4-1,7,4,-72.0,-48.0,-7652.77777778,-8613.33333333,4436.77777778,2665.0,2.0,1.0
511,41.0,48,Chelsea FC,56.0,Liverpool FC,2016-09-16 19:00:00,5,3.0,1,4-1-4-1,7,4,-111.444444444,-16.1111111111,-5499.0,-7349.33333333,2067.88888889,1063.44444444,1.0,0.0
512,35.0,49,Stoke City,54.0,Tottenham Hotspur,2016-09-10 14:00:00,4,3.0,1,4-2-3-1,2,2,-32.0,-124.444444444,-6446.22222222,-8077.33333333,-861.777777778,1530.77777778,0.0,0.0
513,48.0,49,Stoke City,59.0,Crystal Palace,2016-09-18 13:15:00,5,3.0,0,4-2-3-1,1,3,-43.4444444444,-35.4444444444,-7991.0,-10109.3333333,504.888888889,-363.888888889,1.0,0.0
514,32.0,50,Hull City,53.0,Burnley FC,2016-09-10 14:00:00,4,3.0,0,4-3-3,4,4,-33.0,-105.0,-7245.22222222,-7652.77777778,-4064.44444444,4436.77777778,1.0,1.0
515,44.0,50,Hull City,43.0,Arsenal FC,2016-09-17 14:00:00,5,3.0,1,4-1-4-1,3,2,-40.0,-109.777777778,-7420.33333333,-7574.66666667,-3540.0,1879.11111111,1.0,0.0
516,37.0,51,Middlesbrough FC,59.0,Crystal Palace,2016-09-10 14:00:00,4,3.0,1,4-2-3-1,3,3,-27.0,-23.1111111111,-8646.11111111,-7127.55555556,-1642.66666667,187.0,1.0,0.0
517,46.0,51,Middlesbrough FC,44.0,Everton FC,2016-09-17 16:30:00,5,3.0,0,4-2-3-1,3,1,-35.4444444444,-43.4444444444,-10109.3333333,-5893.33333333,-363.888888889,851.666666667,1.0,0.0
518,38.0,52,Leicester City,56.0,Liverpool FC,2016-09-10 16:30:00,4,3.0,0,4-4-2,3,6,-55.0,-70.7777777778,-8613.33333333,-9572.44444444,2665.0,1078.33333333,1.0,0.0
519,42.0,52,Leicester City,53.0,Burnley FC,2016-09-17 14:00:00,5,3.0,1,4-4-2,3,4,-23.1111111111,-33.0,-7349.33333333,-7420.33333333,1063.44444444,-3540.0,3.0,3.0
