,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,current_record,opp_record,goals_for,opp_goals_for,goals_against,opp_goals_against,rpi,goals,points,current_team_possession,current_team_yellow_cards,current_team_goal_attempts,current_team_dangerous_attacks,current_team_sec_half_goals,current_team_saves,current_team_corner_kicks,current_team_ball_safe,current_team_first_half_goals,current_team_shots_on_target,current_team_attacks,current_team_goal_attempts_allowed,current_team_goal_kicks,current_team_shots_total,opp_team_possession,opp_team_yellow_cards,opp_team_goal_attempts,opp_team_dangerous_attacks,opp_team_sec_half_goals,opp_team_saves,opp_team_corner_kicks,opp_team_ball_safe,opp_team_first_half_goals,opp_team_shots_on_target,opp_team_attacks,opp_team_goal_attempts_allowed,opp_team_goal_kicks,opp_team_shots_total,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
23,76.0,64,SC Freiburg,70.0,Werder Bremen,2016-10-29 13:30:00,9,3.0,0,4-4-2,0.6666666666666666,0.5,4,5,3,6,0.47115384615384615,0,0,163.0,8.0,24.0,136.0,3,9.0,14.0,262.0,1,13.0,269.0,29.0,31.0,24.0,141.0,6.0,20.0,112.0,4,9.0,15.0,301.0,1,15.0,271.0,35.0,30.0,20.0,0.33333,0.66666,0.33333,1.0
24,81.0,65,Hamburger SV,78.0,1 FC Cologne,2016-10-30 16:30:00,9,3.0,0,4-2-3-1,0.16666666666666666,0.5,0,4,5,4,0.44390243902439025,0,0,124.0,11.0,13.0,112.0,0,8.0,6.0,249.0,0,2.0,269.0,28.0,29.0,13.0,131.0,6.0,28.0,168.0,2,8.0,13.0,300.0,2,8.0,289.0,39.0,38.0,28.0,0.0,0.33333,0.33333,1.0
25,73.0,66,Monchengladbach,69.0,Eintracht Frankfurt,2016-10-28 18:30:00,9,3.0,1,4-2-3-1,0.1923076923076923,0.5666666666666667,0,5,6,3,0.4762128115786653,0,0,163.0,,16.0,141.0,0,8.0,16.0,317.0,0,6.0,316.0,29.0,27.0,16.0,147.0,11.0,27.0,127.0,3,6.0,8.0,300.0,2,10.0,282.0,19.0,25.0,27.0,0.0,0.66666,0.33333,0.0
26,79.0,67,Borussia Dortmund,62.0,FC Schalke 04,2016-10-29 16:30:00,9,3.0,1,4-1-4-1,0.35714285714285715,0.8076923076923077,4,8,6,1,0.3325027685492802,0,0,186.0,3.0,37.0,201.0,4,8.0,22.0,326.0,0,19.0,382.0,26.0,13.0,37.0,141.0,,25.0,120.0,7,12.0,10.0,249.0,1,16.0,266.0,21.0,18.0,25.0,1.0,1.0,0.0,0.66666
27,75.0,68,FC Augsburg,76.0,Bayern Munich,2016-10-29 13:30:00,9,3.0,1,4-2-3-1,0.1923076923076923,0.6428571428571429,3,5,5,3,0.5348193473193472,0,0,141.0,5.0,23.0,122.0,2,10.0,10.0,338.0,1,13.0,347.0,27.0,24.0,23.0,184.0,5.0,47.0,236.0,1,3.0,24.0,264.0,4,14.0,364.0,19.0,16.0,47.0,0.0,0.0,0.66666,0.33333
28,73.0,69,Eintracht Frankfurt,66.0,Monchengladbach,2016-10-28 18:30:00,9,3.0,0,4-2-3-1,0.5666666666666667,0.1923076923076923,5,0,3,6,0.35609756097560974,0,0,147.0,11.0,27.0,127.0,3,6.0,8.0,300.0,2,10.0,282.0,19.0,25.0,27.0,163.0,,16.0,141.0,0,8.0,16.0,317.0,0,6.0,316.0,29.0,27.0,16.0,0.66666,1.0,0.0,0.33333
29,76.0,70,Werder Bremen,64.0,SC Freiburg,2016-10-29 13:30:00,9,3.0,1,4-1-4-1,0.5,0.6666666666666666,5,4,6,3,0.6951219512195121,0,0,141.0,6.0,20.0,112.0,4,9.0,15.0,301.0,1,15.0,271.0,35.0,30.0,20.0,163.0,8.0,24.0,136.0,3,9.0,14.0,262.0,1,13.0,269.0,29.0,31.0,24.0,0.33333,1.0,1.0,0.33333
30,78.0,71,Bayer Leverkusen,75.0,VfL Wolfsburg,2016-10-29 13:30:00,9,3.0,0,4-2-3-1,0.28571428571428575,0.16666666666666666,3,1,5,4,0.6598432055749128,0,0,137.0,7.0,24.0,156.0,1,11.0,8.0,241.0,2,14.0,257.0,24.0,18.0,24.0,165.0,,23.0,158.0,1,8.0,22.0,333.0,0,5.0,371.0,26.0,26.0,23.0,0.33333,1.0,1.0,0.0
31,77.0,72,FC Ingolstadt,73.0,1 FSV Mainz 05,2016-10-29 13:30:00,9,3.0,0,4-4-2,0.16666666666666666,0.5,5,2,7,4,0.32142857142857145,0,0,141.0,4.0,29.0,141.0,3,14.0,13.0,276.0,2,14.0,292.0,46.0,36.0,29.0,143.0,,24.0,127.0,1,7.0,13.0,240.0,1,11.0,251.0,26.0,25.0,24.0,0.66666,0.66666,0.0,1.0
32,77.0,73,1 FSV Mainz 05,72.0,FC Ingolstadt,2016-10-29 13:30:00,9,3.0,1,4-2-3-1,0.5,0.16666666666666666,2,5,4,7,0.6025641025641026,0,0,143.0,,24.0,127.0,1,7.0,13.0,240.0,1,11.0,251.0,26.0,25.0,24.0,141.0,4.0,29.0,141.0,3,14.0,13.0,276.0,2,14.0,292.0,46.0,36.0,29.0,0.0,0.0,1.0,0.0
33,74.0,74,RB Leipzig,77.0,SV Darmstadt 98,2016-10-29 13:30:00,9,3.0,0,4-4-2,1.0,0.5,6,6,2,5,0.649390243902439,0,0,166.0,5.0,40.0,201.0,4,5.0,16.0,304.0,2,21.0,382.0,15.0,17.0,40.0,132.0,3.0,27.0,121.0,4,8.0,13.0,244.0,2,11.0,247.0,27.0,32.0,27.0,1.0,0.33333,1.0,0.0
34,78.0,75,VfL Wolfsburg,71.0,Bayer Leverkusen,2016-10-29 13:30:00,9,3.0,1,4-2-3-1,0.16666666666666666,0.28571428571428575,1,3,4,5,0.38617886178861793,0,0,165.0,,23.0,158.0,1,8.0,22.0,333.0,0,5.0,371.0,26.0,26.0,23.0,137.0,7.0,24.0,156.0,1,11.0,8.0,241.0,2,14.0,257.0,24.0,18.0,24.0,0.0,0.33333,0.0,1.0
35,75.0,76,Bayern Munich,68.0,FC Augsburg,2016-10-29 13:30:00,9,3.0,0,4-3-3,0.6428571428571429,0.1923076923076923,5,3,3,5,0.3878205128205128,0,0,184.0,5.0,47.0,236.0,1,3.0,24.0,264.0,4,14.0,364.0,19.0,16.0,47.0,141.0,5.0,23.0,122.0,2,10.0,10.0,338.0,1,13.0,347.0,27.0,24.0,23.0,1.0,0.33333,0.33333,0.66666
36,74.0,77,SV Darmstadt 98,74.0,RB Leipzig,2016-10-29 13:30:00,9,3.0,1,4-4-1-1,0.5,1.0,6,6,5,2,0.3770833333333333,0,0,132.0,3.0,27.0,121.0,4,8.0,13.0,244.0,2,11.0,247.0,27.0,32.0,27.0,166.0,5.0,40.0,201.0,4,5.0,16.0,304.0,2,21.0,382.0,15.0,17.0,40.0,0.66666,0.0,0.0,1.0
37,81.0,78,1 FC Cologne,65.0,Hamburger SV,2016-10-30 16:30:00,9,3.0,1,4-4-2,0.5,0.16666666666666666,4,0,4,5,0.6121794871794872,0,0,131.0,6.0,28.0,168.0,2,8.0,13.0,300.0,2,8.0,289.0,39.0,38.0,28.0,124.0,11.0,13.0,112.0,0,8.0,6.0,249.0,0,2.0,269.0,28.0,29.0,13.0,0.33333,1.0,1.0,0.33333
38,91.0,81,Granada CF,92.0,FC Barcelona,2016-10-30 18:00:00,10,3.0,0,4-3-3,0.1923076923076923,1.0,2,12,10,2,0.2838403773948205,0,0,144.0,8.0,22.0,133.0,1,11.0,12.0,253.0,1,6.0,284.0,30.0,22.0,22.0,174.0,5.0,46.0,200.0,6,6.0,12.0,277.0,6,22.0,352.0,14.0,12.0,46.0,0.0,0.0,0.0,1.0
39,93.0,82,Espanyol Barcelona,91.0,Real Betis Balompie,2016-10-30 18:00:00,10,3.0,0,4-4-2,0.3125,0.625,3,4,5,7,0.3800189393939394,0,0,137.0,7.0,21.0,104.0,3,11.0,15.0,247.0,0,8.0,257.0,27.0,24.0,21.0,154.0,9.0,24.0,133.0,2,17.0,12.0,282.0,2,11.0,280.0,45.0,32.0,24.0,0.33333,0.33333,0.0,0.66666
40,100.0,83,CD Alaves,90.0,Real Madrid,2016-10-30 18:00:00,10,3.0,1,4-3-3,0.5,0.8333333333333334,4,10,5,4,0.42291666666666666,0,0,135.0,11.0,27.0,115.0,3,7.0,13.0,297.0,1,13.0,294.0,24.0,25.0,27.0,158.0,5.0,58.0,174.0,4,7.0,16.0,250.0,6,34.0,287.0,24.0,18.0,58.0,0.66666,0.0,0.33333,1.0
41,98.0,84,Athletic Bilbao,94.0,CA Osasuna,2016-10-30 18:00:00,10,3.0,1,4-2-3-1,0.6666666666666666,0.37499999999999994,7,5,5,7,0.7202380952380952,0,0,132.0,8.0,34.0,124.0,5,8.0,15.0,227.0,2,20.0,243.0,26.0,28.0,34.0,129.0,7.0,28.0,118.0,2,7.0,11.0,246.0,3,13.0,264.0,27.0,26.0,28.0,1.0,0.33333,1.0,0.66666
42,92.0,85,Sevilla FC,98.0,Sporting Gijon,2016-10-30 18:00:00,10,3.0,0,4-3-3,0.7142857142857143,0.14705882352941177,5,1,5,7,0.592032967032967,0,0,172.0,11.0,15.0,119.0,4,11.0,11.0,294.0,1,11.0,275.0,32.0,24.0,15.0,140.0,8.0,14.0,134.0,0,3.0,11.0,277.0,1,8.0,272.0,27.0,25.0,14.0,0.0,1.0,0.66666,0.0
43,99.0,86,Deportivo La Coruna,95.0,Valencia CF,2016-10-30 18:00:00,10,3.0,1,4-4-2,0.0,0.6666666666666667,1,6,9,5,0.46339285714285716,0,0,124.0,10.0,15.0,93.0,0,7.0,6.0,212.0,1,2.0,201.0,38.0,34.0,15.0,143.0,10.0,20.0,115.0,4,6.0,12.0,291.0,2,12.0,290.0,24.0,28.0,20.0,0.0,1.0,0.33333,1.0
44,94.0,87,Malaga CF,100.0,Atletico Madrid,2016-10-30 18:00:00,10,3.0,0,4-2-3-1,0.5,0.6666666666666666,5,8,2,2,0.2833333333333333,0,0,153.0,10.0,33.0,131.0,3,12.0,16.0,224.0,2,19.0,241.0,26.0,24.0,33.0,172.0,5.0,32.0,186.0,6,6.0,26.0,235.0,2,17.0,287.0,21.0,20.0,32.0,0.66666,0.66666,0.0,0.66666
