,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,goals_for,goals_allowed,opp_goals_for,opp_goals_allowed,goal_efficiency,opp_defensive_goal_efficiency,ratio_of_attacks,opp_ratio_of_attacks,ratio_ball_safe_to_dangerous_attacks,opp_ratio_ball_safe_to_dangerous_attacks,rpi,opp_rpi,goals,points,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
440,390.0,38,Houston Dynamo,35.0,Orlando City SC,2016-07-09 00:00:00,18,3.0,0,4-1-4-1,3,3,7,6,0.0833333333333,0.764705882353,0.459016393443,0.539735099338,1.17307692308,1.05226480836,0.380952380952,0.593280804561,0.0,1.0,1.0,0.0,0.66666,0.33333
441,406.0,38,Houston Dynamo,26.0,LA Galaxy,2016-07-16 03:00:00,19,3.0,0,4-1-4-1,3,3,3,1,0.0833333333333,0.970588235294,0.454545454545,0.519607843137,1.05319148936,1.18604651163,0.54375,0.517096287551,0.0,0.0,1.0,0.33333,0.66666,1.0
442,439.0,38,Houston Dynamo,32.0,San Jose Earthquakes,2016-08-01 01:00:00,21,3.0,1,4-1-4-1,1,1,2,3,0.0322580645161,0.896551724138,0.425249169435,0.581560283688,1.04152249135,1.06015037594,0.647748592871,0.465079365079,1.0,1.0,0.33333,0.66666,1.0,0.0
443,443.0,38,Houston Dynamo,29.0,Montreal Impact,2016-08-06 23:30:00,22,3.0,0,4-1-4-1,1,2,3,5,0.0322580645161,0.807692307692,0.454545454545,0.490196078431,1.0,1.05371900826,0.430952380952,0.491498860182,0.0,0.0,0.0,1.0,0.0,0.0
444,456.0,38,Houston Dynamo,34.0,Toronto FC,2016-08-14 01:00:00,23,3.0,1,4-1-4-1,1,3,8,1,0.037037037037,0.954545454545,0.508650519031,0.465306122449,1.0176056338,1.07456140351,0.395557543232,0.598348408981,1.0,1.0,0.0,1.0,0.0,0.66666
445,460.0,38,Houston Dynamo,32.0,San Jose Earthquakes,2016-08-20 03:00:00,24,3.0,0,4-1-4-1,2,3,3,2,0.0689655172414,0.925925925926,0.577868852459,0.458515283843,0.931297709924,0.958158995816,0.549381868132,0.494186827957,2.0,3.0,0.33333,1.0,1.0,0.0
446,474.0,38,Houston Dynamo,37.0,Seattle Sounders,2016-08-25 01:00:00,25,3.0,1,4-2-3-1,3,3,8,3,0.125,0.9,0.545045045045,0.454166666667,0.874015748031,0.944881889764,0.493410852713,0.57921686747,1.0,1.0,0.0,0.66666,0.33333,1.0
447,481.0,38,Houston Dynamo,21.0,FC Dallas,2016-08-28 01:00:00,25,3.0,1,4-2-3-1,3,3,4,3,0.125,0.833333333333,0.545045045045,0.573913043478,0.874015748031,0.931174089069,0.493410852713,0.438293602032,1.0,0.0,0.0,1.0,0.33333,1.0
448,874.0,38,Houston Dynamo,27.0,Sporting Kansas City,2016-09-10 00:00:00,26,3.0,0,4-1-4-1,4,5,4,4,0.137931034483,0.875,0.474789915966,0.481060606061,1.0625,1.09543568465,0.545238095238,0.47402358143,3.0,1.0,0.66666,0.0,0.66666,1.0
449,891.0,38,Houston Dynamo,23.0,Real Salt Lake,2016-09-18 01:30:00,27,3.0,0,4-1-4-1,5,7,5,5,0.15625,0.8,0.46887966805,0.515050167224,1.04782608696,1.09926470588,0.436820652174,0.578847872414,1.0,3.0,1.0,0.66666,0.0,1.0
450,255.0,39,Columbus Crew,21.0,FC Dallas,2016-04-03 01:00:00,5,3.0,0,4-2-3-1,2,4,5,5,0.0512820512821,0.736842105263,0.671280276817,0.542168674699,1.16532258065,1.01840490798,0.296320921986,0.544761904762,1.0,1.0,0.66666,1.0,0.66666,0.33333
451,262.0,39,Columbus Crew,29.0,Montreal Impact,2016-04-09 20:00:00,6,3.0,0,4-2-3-1,2,3,3,3,0.0625,0.903225806452,0.58361774744,0.526132404181,1.05017921147,1.08712121212,0.574337121212,0.482142857143,0.0,0.0,0.66666,0.33333,0.66666,0.0
452,275.0,39,Columbus Crew,24.0,New York City FC,2016-04-16 23:30:00,7,3.0,1,4-2-3-1,1,3,1,2,0.037037037037,0.9,0.554817275748,0.527950310559,1.11070110701,1.04545454545,0.380952380952,0.522759703196,3.0,3.0,0.33333,1.0,0.0,0.66666
453,286.0,39,Columbus Crew,38.0,Houston Dynamo,2016-04-23 23:30:00,8,3.0,1,4-2-3-1,4,5,2,6,0.148148148148,0.818181818182,0.501694915254,0.589743589744,1.02787456446,1.18181818182,0.434523809524,0.420122887865,1.0,3.0,0.66666,0.0,0.33333,0.33333
454,298.0,39,Columbus Crew,37.0,Seattle Sounders,2016-04-30 20:00:00,9,3.0,0,4-2-3-1,4,4,4,5,0.129032258065,0.833333333333,0.588785046729,0.464944649446,1.05940594059,1.0503875969,0.41875,0.512083240098,0.0,0.0,0.33333,0.33333,0.33333,1.0
455,308.0,39,Columbus Crew,29.0,Montreal Impact,2016-05-07 23:30:00,10,3.0,1,4-2-3-1,4,3,3,5,0.133333333333,0.782608695652,0.597359735974,0.523985239852,1.0306122449,1.16309012876,0.664473684211,0.529768053916,4.0,1.0,0.66666,0.33333,1.0,0.33333
456,323.0,39,Columbus Crew,22.0,Colorado Rapids,2016-05-14 23:30:00,11,3.0,1,4-2-3-1,5,5,6,3,0.172413793103,0.892857142857,0.616393442623,0.47280334728,1.03741496599,1.10138248848,0.55487804878,0.598923076923,1.0,1.0,0.66666,0.66666,0.66666,0.66666
457,333.0,39,Columbus Crew,34.0,Toronto FC,2016-05-21 21:00:00,12,3.0,0,4-2-3-1,5,6,5,6,0.208333333333,0.684210526316,0.521897810219,0.575757575758,1.03396226415,1.13358778626,0.578658183921,0.447938638543,0.0,1.0,0.33333,0.66666,1.0,1.0
458,345.0,39,Columbus Crew,23.0,Real Salt Lake,2016-05-28 23:30:00,13,3.0,1,4-2-3-1,5,5,3,3,0.222222222222,0.923076923077,0.51912568306,0.497797356828,0.994565217391,1.25414364641,0.422554347826,0.518080357143,4.0,3.0,0.33333,0.33333,0.0,0.0
459,351.0,39,Columbus Crew,25.0,Philadelphia Union,2016-06-01 23:00:00,14,3.0,0,4-2-3-1,5,4,4,3,0.333333333333,0.907407407407,0.391891891892,0.383561643836,0.936708860759,1.0,0.488372093023,0.616268347038,2.0,0.0,0.33333,0.66666,0.66666,0.66666
460,361.0,39,Columbus Crew,29.0,Montreal Impact,2016-06-18 23:30:00,15,3.0,1,4-2-3-1,6,6,5,5,0.285714285714,0.833333333333,0.607142857143,0.284482758621,1.0243902439,1.00869565217,0.60049833887,0.520096652522,0.0,1.0,0.33333,0.33333,1.0,0.0
461,373.0,39,Columbus Crew,31.0,NY Red Bulls,2016-06-25 23:30:00,16,3.0,1,4-2-3-1,6,6,12,0,0.307692307692,1.0,0.5,0.507936507937,0.968553459119,0.908653846154,0.475609756098,0.591800804829,1.0,1.0,0.66666,0.33333,0.66666,1.0
462,385.0,39,Columbus Crew,27.0,Sporting Kansas City,2016-07-03 23:00:00,17,3.0,0,4-2-3-1,3,4,4,2,0.130434782609,0.894736842105,0.488888888889,0.348571428571,1.01503759398,1.00574712644,0.441029900332,0.529220779221,2.0,0.0,0.0,0.66666,1.0,1.0
463,400.0,39,Columbus Crew,34.0,Toronto FC,2016-07-13 23:00:00,19,3.0,1,4-2-3-1,3,4,4,4,0.136363636364,0.846153846154,0.386029411765,0.565384615385,0.937931034483,0.952380952381,0.635989010989,0.465232683983,1.0,1.0,0.0,0.66666,1.0,0.0
464,407.0,39,Columbus Crew,33.0,DC United,2016-07-16 23:30:00,19,3.0,1,4-2-3-1,3,4,3,1,0.136363636364,0.966666666667,0.386029411765,0.473076923077,0.937931034483,1.10169491525,0.635989010989,0.441522390488,1.0,1.0,0.0,0.66666,1.0,0.66666
465,437.0,39,Columbus Crew,34.0,Toronto FC,2016-07-31 23:30:00,21,3.0,0,4-2-3-1,4,5,3,4,0.181818181818,0.789473684211,0.527675276753,0.434944237918,0.985454545455,1.00373134328,0.483388704319,0.407112385898,0.0,0.0,0.0,1.0,0.33333,0.0
466,454.0,39,Columbus Crew,24.0,New York City FC,2016-08-13 23:30:00,23,3.0,1,4-2-3-1,2,5,8,2,0.08,0.928571428571,0.643109540636,0.5,1.1185770751,0.958174904943,0.695993031359,0.62154207581,3.0,1.0,0.33333,0.66666,1.0,1.0
467,464.0,39,Columbus Crew,36.0,New England Revolution,2016-08-20 23:30:00,24,3.0,0,4-2-3-1,4,7,2,11,0.148148148148,0.676470588235,0.522184300341,0.509433962264,1.14453125,1.09504132231,0.541528239203,0.401235541535,2.0,3.0,0.33333,0.0,0.66666,0.0
468,471.0,39,Columbus Crew,25.0,Philadelphia Union,2016-08-24 23:30:00,25,3.0,1,4-2-3-1,5,6,7,5,0.15625,0.821428571429,0.56884057971,0.62331838565,1.04150943396,1.0045045045,0.298581560284,0.467217062264,1.0,0.0,0.66666,0.66666,0.0,1.0
469,479.0,39,Columbus Crew,32.0,San Jose Earthquakes,2016-08-27 23:30:00,25,3.0,1,4-2-3-1,5,6,3,3,0.15625,0.863636363636,0.56884057971,0.545045045045,1.04150943396,0.874015748031,0.298581560284,0.457311002062,2.0,3.0,0.66666,1.0,0.0,0.66666
470,491.0,39,Columbus Crew,26.0,LA Galaxy,2016-09-04 02:30:00,26,3.0,0,4-2-3-1,5,2,2,3,0.151515151515,0.911764705882,0.633744855967,0.589958158996,0.870967741935,0.991701244813,0.348958333333,0.416353631833,1.0,0.0,1.0,0.33333,0.0,0.0
471,876.0,39,Columbus Crew,28.0,Vancouver Whitecaps FC,2016-09-10 23:30:00,26,3.0,1,4-2-3-1,5,2,1,4,0.151515151515,0.857142857143,0.633744855967,0.507692307692,0.870967741935,1.28289473684,0.348958333333,0.327746741155,1.0,0.0,1.0,0.33333,0.0,0.0
472,888.0,39,Columbus Crew,35.0,Orlando City SC,2016-09-17 23:30:00,27,3.0,0,4-2-3-1,4,5,8,6,0.117647058824,0.8125,0.646666666667,0.418118466899,1.04895104895,0.97619047619,0.482142857143,0.574699987233,4.0,3.0,0.66666,0.33333,0.33333,1.0
473,252.0,40,Chicago Fire,25.0,Philadelphia Union,2016-04-02 21:00:00,5,3.0,1,3-5-2,4,5,5,3,0.181818181818,0.909090909091,0.53813559322,0.535519125683,0.874074074074,1.24489795918,0.286458333333,0.498131229236,1.0,3.0,0.0,0.66666,1.0,1.0
474,268.0,40,Chicago Fire,24.0,New York City FC,2016-04-10 23:00:00,6,3.0,0,4-2-3-1,2,1,3,4,0.105263157895,0.84,0.519713261649,0.497435897436,0.962068965517,1.23417721519,0.637043189369,0.448078742641,0.0,1.0,0.0,0.66666,1.0,0.33333
475,273.0,40,Chicago Fire,29.0,Montreal Impact,2016-04-16 21:00:00,7,3.0,1,4-2-3-1,1,0,2,3,0.0625,0.914285714286,0.527950310559,0.554817275748,1.04545454545,1.11070110701,0.483630952381,0.481666666667,1.0,0.0,0.0,0.0,0.33333,0.0
476,300.0,40,Chicago Fire,33.0,DC United,2016-04-30 21:00:00,9,3.0,1,4-4-1-1,2,2,7,1,0.117647058824,0.964285714286,0.476340694006,0.548961424332,1.0602006689,1.17421602787,0.585606060606,0.54574258644,1.0,1.0,0.0,1.0,0.66666,0.33333
477,317.0,40,Chicago Fire,28.0,Vancouver Whitecaps FC,2016-05-12 02:00:00,11,3.0,0,4-4-2,2,3,5,5,0.142857142857,0.814814814815,0.438485804416,0.462837837838,1.0,0.983388704319,0.419791666667,0.533990147783,1.0,0.0,0.0,0.66666,0.0,0.33333
478,322.0,40,Chicago Fire,36.0,New England Revolution,2016-05-14 23:30:00,11,3.0,0,4-4-2,2,3,5,7,0.142857142857,0.78125,0.438485804416,0.422641509434,1.0,0.974264705882,0.419791666667,0.491009852217,0.0,0.0,0.0,0.0,0.0,1.0
479,329.0,40,Chicago Fire,31.0,NY Red Bulls,2016-05-18 23:30:00,12,3.0,0,5-3-2,2,5,5,3,0.105263157895,0.888888888889,0.479853479853,0.479108635097,0.925423728814,1.09451219512,0.398686679174,0.464314945163,0.0,0.0,0.0,0.66666,0.0,0.33333
480,332.0,40,Chicago Fire,38.0,Houston Dynamo,2016-05-21 21:00:00,12,3.0,1,5-3-2,2,5,4,3,0.105263157895,0.884615384615,0.479853479853,0.479674796748,0.925423728814,1.00819672131,0.398686679174,0.482579055566,1.0,3.0,0.0,0.66666,0.0,0.33333
481,347.0,40,Chicago Fire,30.0,Portland Timbers,2016-05-29 00:30:00,13,3.0,1,4-3-3,1,3,6,6,0.0833333333333,0.809523809524,0.472972972973,0.524064171123,0.831460674157,1.05649717514,0.355769230769,0.539995822891,1.0,1.0,0.0,0.33333,0.0,0.66666
482,363.0,40,Chicago Fire,22.0,Colorado Rapids,2016-06-19 01:00:00,15,3.0,0,4-3-3,2,2,3,2,0.103448275862,0.866666666667,0.4964610622,0.467391304348,1.05693067958,1.12195121951,0.647893772894,0.560461956522,1.0,0.0,0.0,1.0,1.0,1.0
483,367.0,40,Chicago Fire,25.0,Philadelphia Union,2016-06-22 23:00:00,16,3.0,0,4-2-3-1,3,3,6,6,0.333333333333,0.809523809524,0.529411764706,0.575609756098,0.809523809524,1.06770833333,0.660416666667,0.565451021846,3.0,0.0,0.0,0.0,1.0,0.33333
484,379.0,40,Chicago Fire,32.0,San Jose Earthquakes,2016-07-02 00:00:00,17,3.0,1,5-3-2,5,7,3,4,0.277777777778,0.809523809524,0.509933774834,0.48231511254,0.89349112426,1.1268115942,0.305064500717,0.533899535424,1.0,3.0,0.66666,0.66666,0.0,1.0
485,402.0,40,Chicago Fire,27.0,Sporting Kansas City,2016-07-14 02:00:00,19,3.0,1,4-3-3,5,6,8,5,0.217391304348,0.75,0.502057613169,0.38431372549,0.972,0.814696485623,0.335416666667,0.599479467901,1.0,3.0,0.66666,1.0,0.0,1.0
486,409.0,40,Chicago Fire,21.0,FC Dallas,2016-07-17 01:00:00,19,3.0,0,4-3-3,5,6,7,0,0.217391304348,1.0,0.502057613169,0.5,0.972,1.0671641791,0.335416666667,0.555264993026,1.0,0.0,0.66666,1.0,0.0,0.33333
487,436.0,40,Chicago Fire,31.0,NY Red Bulls,2016-07-31 23:00:00,21,3.0,1,4-4-2,3,3,4,2,0.136363636364,0.913043478261,0.382899628253,0.490118577075,0.985347985348,0.961977186312,0.642399267399,0.465841898845,2.0,1.0,0.0,1.0,1.0,0.0
488,446.0,40,Chicago Fire,23.0,Real Salt Lake,2016-08-07 02:00:00,22,3.0,0,4-2-3-1,4,5,2,3,0.235294117647,0.857142857143,0.352490421456,0.498069498069,0.9,0.984790874525,0.540940766551,0.396891093403,1.0,0.0,0.33333,1.0,0.66666,0.33333
489,458.0,40,Chicago Fire,35.0,Orlando City SC,2016-08-14 20:00:00,23,3.0,1,4-4-2,4,8,6,6,0.190476190476,0.75,0.477732793522,0.506134969325,0.925093632959,1.12802768166,0.524122219244,0.403919860627,2.0,1.0,0.33333,0.33333,0.66666,0.66666
490,463.0,40,Chicago Fire,29.0,Montreal Impact,2016-08-20 23:30:00,24,3.0,0,4-4-2,5,7,3,4,0.172413793103,0.866666666667,0.533582089552,0.454545454545,1.03076923077,1.12,0.407696566999,0.522956281489,3.0,3.0,0.66666,0.33333,0.0,1.0
491,473.0,40,Chicago Fire,26.0,LA Galaxy,2016-08-25 00:30:00,25,3.0,1,4-2-3-1,6,5,3,4,0.1875,0.851851851852,0.515679442509,0.443548387097,1.07490636704,0.892086330935,0.432251082251,0.535714285714,2.0,1.0,1.0,0.66666,0.0,0.66666
492,478.0,40,Chicago Fire,33.0,DC United,2016-08-27 23:00:00,25,3.0,0,4-2-3-1,6,5,6,4,0.1875,0.857142857143,0.515679442509,0.468646864686,1.07490636704,1.05944055944,0.432251082251,0.538058035714,2.0,0.0,1.0,0.66666,0.0,0.66666
493,489.0,40,Chicago Fire,25.0,Philadelphia Union,2016-09-04 00:30:00,26,3.0,1,4-2-3-1,7,8,5,4,0.21875,0.833333333333,0.389473684211,0.46468401487,0.989583333333,1.05078125,0.615873015873,0.594858156028,3.0,3.0,1.0,1.0,1.0,0.66666
494,878.0,40,Chicago Fire,34.0,Toronto FC,2016-09-11 00:30:00,26,3.0,1,4-2-3-1,7,8,5,3,0.21875,0.88,0.389473684211,0.424920127796,0.989583333333,1.04333333333,0.615873015873,0.548449612403,1.0,0.0,1.0,1.0,1.0,1.0
495,884.0,40,Chicago Fire,33.0,DC United,2016-09-17 00:00:00,27,3.0,1,4-2-3-1,6,8,10,7,0.214285714286,0.794117647059,0.479838709677,0.555921052632,0.950191570881,1.15151515152,0.529761904762,0.483204134367,2.0,1.0,0.66666,0.0,0.66666,1.0
496,34.0,41,Southampton FC,43.0,Arsenal FC,2016-09-10 14:00:00,4,3.0,0,4-3-3,2,4,6,5,0.0571428571429,0.791666666667,0.632107023411,0.4329004329,1.04912280702,0.966527196653,0.343073593074,0.472222222222,1.0,0.0,0.66666,0.33333,0.0,0.0
497,49.0,41,Southampton FC,45.0,Swansea City,2016-09-18 13:15:00,5,3.0,1,4-1-3-2,2,5,3,6,0.0625,0.785714285714,0.563291139241,0.566666666667,1.09722222222,1.15879828326,0.549970862471,0.440476190476,1.0,3.0,0.66666,0.33333,1.0,0.66666
498,31.0,42,Manchester City,58.0,Manchester United,2016-09-10 11:30:00,4,3.0,0,4-3-3,9,3,6,1,0.236842105263,0.954545454545,0.46408839779,0.253787878788,1.19471947195,0.80981595092,0.593992248062,0.602777777778,2.0,3.0,1.0,1.0,1.0,1.0
499,43.0,42,Manchester City,55.0,Bournemouth AFC,2016-09-17 14:00:00,5,3.0,1,4-1-4-1,9,3,2,2,0.230769230769,0.944444444444,0.439775910364,0.574297188755,1.08841463415,0.898916967509,0.709239130435,0.440615835777,4.0,3.0,1.0,0.33333,1.0,0.0
500,34.0,43,Arsenal FC,41.0,Southampton FC,2016-09-10 14:00:00,4,3.0,1,4-2-3-1,6,5,2,4,0.230769230769,0.809523809524,0.398119122257,0.478260869565,1.05280528053,0.969348659004,0.351307189542,0.47849025974,2.0,3.0,0.66666,0.66666,0.0,0.0
501,44.0,43,Arsenal FC,50.0,Hull City,2016-09-17 14:00:00,5,3.0,0,4-2-3-1,5,2,3,2,0.178571428571,0.95,0.496932515337,0.338289962825,1.04487179487,1.0,0.434695512821,0.516756548536,4.0,3.0,0.66666,0.33333,0.0,0.66666
502,40.0,44,Everton FC,60.0,Sunderland AFC,2016-09-12 19:00:00,4,3.0,0,3-4-3,4,2,3,5,0.125,0.833333333333,0.442307692308,0.632107023411,1.12,1.04912280702,0.5,0.491950757576,3.0,3.0,0.66666,0.33333,0.33333,0.0
503,46.0,44,Everton FC,51.0,Middlesbrough FC,2016-09-17 16:30:00,5,3.0,1,4-2-3-1,6,1,3,3,0.157894736842,0.884615384615,0.463806970509,0.653992395437,1.13373860182,0.985018726592,0.470268542199,0.401813742588,3.0,3.0,1.0,0.66666,0.33333,1.0
504,39.0,45,Swansea City,48.0,Chelsea FC,2016-09-11 15:00:00,4,3.0,1,4-2-3-1,2,4,7,2,0.0526315789474,0.777777777778,0.498305084746,0.409420289855,1.04609929078,1.02222222222,0.46875,0.530426356589,2.0,1.0,1.0,1.0,0.33333,0.66666
505,49.0,45,Swansea City,41.0,Southampton FC,2016-09-18 13:15:00,5,3.0,0,4-3-3,3,6,2,5,0.115384615385,0.791666666667,0.486577181208,0.496932515337,1.09157509158,1.04487179487,0.539855072464,0.394700486295,0.0,0.0,0.33333,0.66666,0.66666,1.0
506,36.0,46,West Bromwich Albion,55.0,Bournemouth AFC,2016-09-10 14:00:00,4,3.0,0,4-2-3-1,2,2,2,5,0.0833333333333,0.852941176471,0.465034965035,0.62457337884,0.953333333333,1.06545454545,0.540558510638,0.411990225817,0.0,0.0,0.33333,0.0,0.33333,0.0
507,45.0,46,West Bromwich Albion,47.0,West Ham United,2016-09-17 14:00:00,5,3.0,1,4-2-3-1,1,3,4,7,0.0416666666667,0.78125,0.574297188755,0.493506493506,0.898916967509,1.0,0.376893939394,0.516861440101,4.0,3.0,0.0,0.0,0.0,0.0
508,33.0,47,West Ham United,57.0,Watford FC,2016-09-10 14:00:00,4,3.0,1,3-5-2,3,5,3,6,0.157894736842,0.8125,0.321554770318,0.398119122257,0.907051282051,1.05280528053,0.636904761905,0.43954248366,2.0,0.0,0.0,0.0,1.0,0.33333
509,45.0,47,West Ham United,46.0,West Bromwich Albion,2016-09-17 14:00:00,5,3.0,0,4-3-3,4,7,1,3,0.153846153846,0.884615384615,0.452145214521,0.553846153846,1.07446808511,0.942028985507,0.402867965368,0.466123188406,2.0,0.0,0.33333,0.66666,0.0,0.0
510,39.0,48,Chelsea FC,45.0,Swansea City,2016-09-11 15:00:00,4,3.0,0,4-1-4-1,7,2,2,4,0.212121212121,0.8,0.532258064516,0.456869009585,1.30801687764,1.15073529412,0.55119047619,0.457122093023,2.0,1.0,1.0,0.66666,0.66666,0.33333
511,41.0,48,Chelsea FC,56.0,Liverpool FC,2016-09-16 19:00:00,5,3.0,1,4-1-4-1,7,3,5,4,0.184210526316,0.8,0.566666666667,0.462068965517,1.15879828326,1.06227106227,0.444444444444,0.573270691723,1.0,0.0,1.0,0.66666,0.33333,0.66666
512,35.0,49,Stoke City,54.0,Tottenham Hotspur,2016-09-10 14:00:00,4,3.0,1,4-2-3-1,2,6,3,2,0.111111111111,0.92,0.451851851852,0.498392282958,0.950704225352,1.07986111111,0.567028985507,0.54126984127,0.0,0.0,0.0,0.66666,0.66666,0.66666
513,48.0,49,Stoke City,59.0,Crystal Palace,2016-09-18 13:15:00,5,3.0,0,4-2-3-1,1,9,3,3,0.05,0.9,0.364583333333,0.372307692308,1.02857142857,0.984848484848,0.501893939394,0.524603174603,1.0,0.0,0.0,0.33333,0.66666,0.33333
514,32.0,50,Hull City,53.0,Burnley FC,2016-09-10 14:00:00,4,3.0,0,4-3-3,4,2,2,4,0.190476190476,0.909090909091,0.253787878788,0.532258064516,0.80981595092,1.30801687764,0.753472222222,0.449141749723,1.0,1.0,0.33333,0.0,1.0,1.0
515,44.0,50,Hull City,43.0,Arsenal FC,2016-09-17 14:00:00,5,3.0,1,4-1-4-1,3,2,5,2,0.142857142857,0.916666666667,0.264925373134,0.563291139241,0.832298136646,1.09722222222,0.527777777778,0.499881628788,1.0,0.0,0.33333,1.0,0.66666,0.0
516,37.0,51,Middlesbrough FC,59.0,Crystal Palace,2016-09-10 14:00:00,4,3.0,1,4-2-3-1,3,2,1,3,0.166666666667,0.9,0.334459459459,0.439716312057,0.925,1.01075268817,0.563179347826,0.389871924503,1.0,0.0,0.0,0.33333,0.66666,0.0
517,46.0,51,Middlesbrough FC,44.0,Everton FC,2016-09-17 16:30:00,5,3.0,0,4-2-3-1,3,3,6,1,0.15,0.941176470588,0.372307692308,0.48288973384,0.984848484848,1.06048387097,0.561111111111,0.443476775956,1.0,0.0,0.33333,1.0,1.0,0.33333
518,38.0,52,Leicester City,56.0,Liverpool FC,2016-09-10 16:30:00,4,3.0,0,4-4-2,3,3,5,6,0.125,0.7,0.456869009585,0.462235649547,1.15073529412,1.04746835443,0.431686046512,0.511111111111,1.0,0.0,0.33333,0.66666,0.33333,0.66666
519,42.0,52,Leicester City,53.0,Burnley FC,2016-09-17 14:00:00,5,3.0,1,4-4-2,3,5,3,4,0.176470588235,0.897435897436,0.462068965517,0.264925373134,1.06227106227,0.832298136646,0.530487804878,0.555555555556,3.0,3.0,0.0,0.0,0.66666,0.33333
520,32.0,53,Burnley FC,50.0,Hull City,2016-09-10 14:00:00,4,3.0,1,4-4-2,2,4,4,2,0.142857142857,0.95652173913,0.409420289855,0.534954407295,1.02222222222,1.07868852459,0.632475083056,0.570138888889,1.0,1.0,0.0,0.0,1.0,1.0
521,42.0,53,Burnley FC,52.0,Leicester City,2016-09-17 14:00:00,5,3.0,0,4-4-2,3,4,3,5,0.230769230769,0.827586206897,0.338289962825,0.482456140351,1.0,1.11400651466,0.482954545455,0.5,0.0,0.0,0.0,0.33333,0.33333,0.66666
522,35.0,54,Tottenham Hotspur,49.0,Stoke City,2016-09-10 14:00:00,4,3.0,0,4-2-3-1,3,2,2,6,0.0967741935484,0.785714285714,0.462235649547,0.442307692308,1.04746835443,1.12,0.563492063492,0.567028985507,4.0,3.0,0.66666,0.33333,0.66666,0.66666
523,50.0,54,Tottenham Hotspur,60.0,Sunderland AFC,2016-09-18 15:30:00,5,3.0,1,4-2-3-1,6,1,2,6,0.166666666667,0.818181818182,0.490131578947,0.463806970509,1.03401360544,1.13373860182,0.445035460993,0.383814395323,1.0,3.0,1.0,0.0,0.33333,1.0
524,36.0,55,Bournemouth AFC,46.0,West Bromwich Albion,2016-09-10 14:00:00,4,3.0,1,4-3-3,2,5,2,2,0.117647058824,0.916666666667,0.439716312057,0.334459459459,1.01075268817,0.925,0.233695652174,0.47941720629,1.0,3.0,0.0,1.0,0.0,0.33333
525,43.0,55,Bournemouth AFC,42.0,Manchester City,2016-09-17 14:00:00,5,3.0,0,4-4-1-1,2,2,9,3,0.0909090909091,0.842105263158,0.553846153846,0.579754601227,0.942028985507,1.11643835616,0.376811594203,0.561072218128,0.0,0.0,0.33333,1.0,0.0,1.0
526,38.0,56,Liverpool FC,52.0,Leicester City,2016-09-10 16:30:00,4,3.0,1,4-3-3,5,6,3,3,0.147058823529,0.892857142857,0.498392282958,0.498305084746,1.07986111111,1.04609929078,0.593650793651,0.494186046512,4.0,3.0,1.0,0.33333,0.66666,0.33333
527,41.0,56,Liverpool FC,48.0,Chelsea FC,2016-09-16 19:00:00,5,3.0,0,4-3-3,5,4,7,3,0.135135135135,0.7,0.482456140351,0.486577181208,1.11400651466,1.09157509158,0.5,0.52707856598,2.0,3.0,1.0,1.0,0.66666,0.33333
528,33.0,57,Watford FC,47.0,West Ham United,2016-09-10 14:00:00,4,3.0,0,3-5-2,3,6,3,5,0.136363636364,0.848484848485,0.4329004329,0.46408839779,0.966527196653,1.19471947195,0.383986928105,0.491555924695,4.0,3.0,0.33333,0.0,0.33333,1.0
529,47.0,57,Watford FC,58.0,Manchester United,2016-09-18 11:00:00,5,3.0,1,3-5-2,6,7,4,2,0.222222222222,0.935483870968,0.493506493506,0.439775910364,1.0,1.08841463415,0.377786220871,0.541941375624,3.0,3.0,0.66666,0.66666,0.0,1.0
530,31.0,58,Manchester United,42.0,Manchester City,2016-09-10 11:30:00,4,3.0,1,4-2-3-1,6,1,9,3,0.166666666667,0.8,0.534954407295,0.321554770318,1.07868852459,0.907051282051,0.720833333333,0.534468438538,1.0,0.0,1.0,1.0,1.0,1.0
531,47.0,58,Manchester United,57.0,Watford FC,2016-09-18 11:00:00,5,3.0,0,4-2-3-1,4,2,6,7,0.108108108108,0.766666666667,0.579754601227,0.452145214521,1.11643835616,1.07446808511,0.732336956522,0.554007820137,1.0,0.0,0.66666,0.0,1.0,0.0
532,37.0,59,Crystal Palace,51.0,Middlesbrough FC,2016-09-10 14:00:00,4,3.0,0,4-4-1-1,1,3,3,2,0.03125,0.925925925926,0.62457337884,0.465034965035,1.06545454545,0.953333333333,0.255813953488,0.456796369103,2.0,3.0,0.66666,0.66666,0.0,0.66666
533,48.0,59,Crystal Palace,49.0,Stoke City,2016-09-18 13:15:00,5,3.0,1,4-2-3-1,3,3,1,9,0.0967741935484,0.727272727273,0.653992395437,0.490131578947,0.985018726592,1.03401360544,0.463475177305,0.569715730729,4.0,3.0,0.66666,0.0,0.33333,0.66666
534,40.0,60,Sunderland AFC,44.0,Everton FC,2016-09-12 19:00:00,4,3.0,1,4-2-3-1,3,5,4,2,0.157894736842,0.894736842105,0.478260869565,0.451851851852,0.969348659004,0.950704225352,0.329613095238,0.634057971014,0.0,0.0,0.0,1.0,0.0,0.33333
